PRIM_STATE,NAICS_TITLE,OCC_TITLE,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
US,"Agriculture, Forestry, Fishing and Hunting",Healthcare Practitioners and Technical Occupations,37270.0,48400.0,79170.0,163980.0,171090.0
NM,Cross-industry,Legal Occupations,37050.0,46920.0,69260.0,99510.0,162820.0
AR,Cross-industry,Production Occupations,23710.0,29000.0,36190.0,45850.0,59250.0
US,Retail Trade,Other Personal Care and Service Workers,19340.0,27060.0,30400.0,38200.0,47980.0
SD,Cross-industry,Healthcare Practitioners and Technical Occupations,36930.0,47380.0,60450.0,77030.0,126800.0
US,Retail Trade,Food Processing Workers,23370.0,28810.0,31610.0,37710.0,47310.0
NH,Cross-industry,"Life, Physical, and Social Science Occupations",39000.0,50410.0,73180.0,98750.0,129380.0
US,Retail Trade,Educational Instruction and Library Occupations,22530.0,29120.0,39850.0,60200.0,71460.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Art and Design Workers,44960.0,60660.0,78300.0,99360.0,115020.0
US,Information,Computer Occupations,48380.0,74730.0,102300.0,151960.0,169190.0
US,Retail Trade,Life Scientists,42870.0,52320.0,62040.0,90000.0,105960.0
US,Health Care and Social Assistance,Secretaries and Administrative Assistants,28990.0,30770.0,37660.0,47000.0,59110.0
US,Management of Companies and Enterprises,Other Office and Administrative Support Workers,29040.0,34590.0,38190.0,48060.0,60840.0
US,Educational Services,"Arts, Design, Entertainment, Sports, and Media Occupations",23350.0,30920.0,48370.0,63160.0,84830.0
US,Wholesale Trade,Mathematical Science Occupations,49180.0,63090.0,89010.0,127070.0,150040.0
US,Management of Companies and Enterprises,Cooks and Food Preparation Workers,19930.0,27020.0,28560.0,38290.0,48460.0
NM,Cross-industry,Community and Social Service Occupations,30440.0,38120.0,47670.0,61140.0,76670.0
US,Wholesale Trade,"Material Recording, Scheduling, Dispatching, and Distributing Workers",28960.0,31270.0,37720.0,47270.0,59660.0
DC,Cross-industry,Business and Financial Operations Occupations,60490.0,77240.0,100620.0,127360.0,161290.0
FL,Cross-industry,Community and Social Service Occupations,29240.0,36730.0,46400.0,60040.0,77480.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Sales and Related Occupations,22880.0,27970.0,36850.0,59810.0,76980.0
UT,Cross-industry,Community and Social Service Occupations,29030.0,35890.0,47040.0,61860.0,80020.0
US,Accommodation and Food Services,Tour and Travel Guides,22750.0,24800.0,30100.0,43310.0,57480.0
US,Health Care and Social Assistance,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",59840.0,76890.0,99860.0,132450.0,187380.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Protective Service Occupations,34440.0,44630.0,60670.0,79330.0,101910.0
NC,Cross-industry,Transportation and Material Moving Occupations,22850.0,28350.0,31280.0,42810.0,58000.0
US,Transportation and Warehousing,"Supervisors of Farming, Fishing, and Forestry Workers",46640.0,49400.0,61270.0,73620.0,83140.0
US,"Professional, Scientific, and Technical Services",Cooks and Food Preparation Workers,18820.0,24560.0,28350.0,36000.0,47670.0
AR,Cross-industry,Management Occupations,36390.0,48810.0,77150.0,119020.0,162820.0
KY,Cross-industry,"Installation, Maintenance, and Repair Occupations",28890.0,36740.0,47200.0,60730.0,77170.0
US,Health Care and Social Assistance,Supervisors of Food Preparation and Serving Workers,31090.0,38370.0,47120.0,58720.0,65730.0
FL,Cross-industry,Sales and Related Occupations,21990.0,23140.0,29590.0,48060.0,78010.0
IL,Cross-industry,Personal Care and Service Occupations,22880.0,23920.0,29470.0,38580.0,59770.0
US,Administrative and Support and Waste Management and Remediation Services,Supervisors of Sales Workers,33880.0,38800.0,51050.0,77450.0,104150.0
US,Retail Trade,Other Food Preparation and Serving Related Workers,19790.0,23500.0,27360.0,31600.0,38150.0
US,Finance and Insurance,Occupational Health and Safety Specialists and Technicians,60550.0,74350.0,82410.0,104070.0,126370.0
US,"Arts, Entertainment, and Recreation",Computer Occupations,36090.0,41520.0,60320.0,78660.0,102910.0
NC,Cross-industry,"Installation, Maintenance, and Repair Occupations",29110.0,36910.0,47380.0,60470.0,76490.0
DE,Cross-industry,Architecture and Engineering Occupations,47490.0,62400.0,92860.0,120700.0,134190.0
CT,Cross-industry,Protective Service Occupations,28990.0,36370.0,53640.0,77640.0,98720.0
US,Manufacturing,Other Healthcare Practitioners and Technical Occupations,47000.0,60240.0,73680.0,93660.0,118180.0
AL,Cross-industry,Transportation and Material Moving Occupations,18580.0,24050.0,30110.0,39290.0,59120.0
US,"Agriculture, Forestry, Fishing and Hunting",Health Technologists and Technicians,36130.0,37150.0,47380.0,60570.0,77210.0
US,Cross-industry,"Farming, Fishing, and Forestry Occupations",26990.0,29120.0,29860.0,37140.0,48140.0
MO,Cross-industry,Business and Financial Operations Occupations,37820.0,48360.0,63460.0,91880.0,122780.0
US,Real Estate and Rental and Leasing,Supervisors of Building and Grounds Cleaning and Maintenance Workers,31920.0,38070.0,47010.0,60010.0,76600.0
US,"Arts, Entertainment, and Recreation",Business and Financial Operations Occupations,30900.0,41620.0,59680.0,78010.0,104350.0
US,Retail Trade,Mathematical Science Occupations,38520.0,61200.0,95570.0,136710.0,165590.0
WY,Cross-industry,Production Occupations,29200.0,37400.0,49070.0,78490.0,98610.0
KY,Cross-industry,Office and Administrative Support Occupations,23380.0,29180.0,36760.0,46710.0,59840.0
US,"Arts, Entertainment, and Recreation",Other Personal Care and Service Workers,19990.0,26350.0,36060.0,49490.0,71660.0
US,Retail Trade,"Drafters, Engineering Technicians, and Mapping Technicians",34270.0,37710.0,47690.0,60360.0,67250.0
US,"Arts, Entertainment, and Recreation",Mathematical Science Occupations,47430.0,49140.0,62780.0,80750.0,115580.0
MN,Cross-industry,"Installation, Maintenance, and Repair Occupations",35120.0,42440.0,51010.0,63970.0,79290.0
AR,Cross-industry,Community and Social Service Occupations,28890.0,35570.0,38470.0,49990.0,63460.0
US,Construction,Office and Administrative Support Occupations,28250.0,32390.0,42870.0,50710.0,63430.0
US,Retail Trade,Supervisors of Office and Administrative Support Workers,30030.0,37680.0,47810.0,61030.0,76820.0
US,Construction,Social Scientists and Related Workers,49630.0,64740.0,83260.0,125930.0,170440.0
WV,Cross-industry,Legal Occupations,30140.0,46360.0,62640.0,99510.0,136610.0
MT,Cross-industry,Personal Care and Service Occupations,19260.0,22680.0,28350.0,35840.0,48040.0
US,Other Services (except Public Administration),"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",28800.0,35350.0,46390.0,58600.0,70190.0
US,Educational Services,"Librarians, Curators, and Archivists",30230.0,44000.0,60130.0,76660.0,97450.0
NE,Cross-industry,Construction and Extraction Occupations,30050.0,37170.0,46640.0,59380.0,75410.0
US,Retail Trade,Water Transportation Workers,18740.0,18880.0,38390.0,62550.0,95490.0
DE,Cross-industry,Educational Instruction and Library Occupations,28790.0,38620.0,61010.0,77630.0,93910.0
MD,Cross-industry,Food Preparation and Serving Related Occupations,24440.0,24740.0,28560.0,33740.0,43220.0
US,"Arts, Entertainment, and Recreation","Entertainers and Performers, Sports and Related Workers",24400.0,30900.0,48840.0,82780.0,171730.0
US,Construction,Business and Financial Operations Occupations,46820.0,59510.0,77300.0,100060.0,128540.0
US,Other Services (except Public Administration),Motor Vehicle Operators,23850.0,29760.0,37300.0,47130.0,59480.0
UT,Cross-industry,Healthcare Support Occupations,23420.0,28690.0,29990.0,37340.0,45250.0
NC,Cross-industry,Business and Financial Operations Occupations,38950.0,50130.0,75300.0,99340.0,129970.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Other Protective Service Workers,22920.0,29050.0,38190.0,47070.0,58340.0
US,Retail Trade,Motor Vehicle Operators,22310.0,24440.0,30120.0,38300.0,48320.0
US,Utilities,Occupational Health and Safety Specialists and Technicians,74490.0,82370.0,99550.0,117670.0,130610.0
WY,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",24580.0,30150.0,39140.0,58550.0,78970.0
ID,Cross-industry,Business and Financial Operations Occupations,35290.0,47100.0,61480.0,80060.0,104030.0
US,Real Estate and Rental and Leasing,Computer and Mathematical Occupations,37020.0,48420.0,77470.0,103310.0,135380.0
US,Management of Companies and Enterprises,Other Teachers and Instructors,29160.0,30310.0,37430.0,49550.0,61960.0
WY,Cross-industry,Management Occupations,37770.0,60900.0,82050.0,125300.0,161520.0
US,"Agriculture, Forestry, Fishing and Hunting",Building Cleaning and Pest Control Workers,22090.0,28090.0,30070.0,30710.0,35870.0
US,Retail Trade,Agricultural Workers,22640.0,26000.0,29580.0,35160.0,39470.0
US,Manufacturing,Food Processing Workers,23470.0,29010.0,31830.0,37550.0,46690.0
US,Other Services (except Public Administration),Personal Appearance Workers,21490.0,24960.0,29450.0,37690.0,52070.0
US,Construction,Other Management Occupations,59640.0,76640.0,98500.0,127040.0,163900.0
US,Finance and Insurance,"Sales Representatives, Services",35540.0,44680.0,61090.0,98290.0,162680.0
DC,Cross-industry,Architecture and Engineering Occupations,61790.0,79570.0,114050.0,150070.0,172490.0
LA,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",18980.0,28460.0,37940.0,55200.0,77680.0
US,Information,Grounds Maintenance Workers,24600.0,29970.0,38370.0,48240.0,61620.0
DE,Cross-industry,"Life, Physical, and Social Science Occupations",46600.0,61420.0,79800.0,119180.0,135170.0
US,"Agriculture, Forestry, Fishing and Hunting",Business and Financial Operations Occupations,37240.0,47280.0,61620.0,78890.0,102660.0
US,Information,Legal Support Workers,37080.0,50830.0,73700.0,95800.0,107220.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Extraction Workers,33450.0,37840.0,47820.0,61160.0,77540.0
US,Real Estate and Rental and Leasing,Building and Grounds Cleaning and Maintenance Occupations,23770.0,28780.0,31500.0,39830.0,58150.0
MO,Cross-industry,Healthcare Support Occupations,22550.0,22830.0,27800.0,30230.0,37950.0
ME,Cross-industry,Building and Grounds Cleaning and Maintenance Occupations,28350.0,29470.0,30750.0,38370.0,47880.0
US,Accommodation and Food Services,Community and Social Service Occupations,25630.0,30530.0,37220.0,49630.0,75940.0
MO,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",23490.0,30160.0,44480.0,61730.0,80630.0
US,Accommodation and Food Services,Cooks and Food Preparation Workers,19040.0,23130.0,28880.0,31470.0,38010.0
AL,Cross-industry,Office and Administrative Support Occupations,22860.0,28650.0,35950.0,45520.0,57900.0
US,"Professional, Scientific, and Technical Services","Material Recording, Scheduling, Dispatching, and Distributing Workers",28960.0,34770.0,45750.0,59220.0,75410.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Media and Communication Workers,48690.0,50620.0,79680.0,105170.0,133580.0
US,Accommodation and Food Services,Grounds Maintenance Workers,22860.0,25140.0,29970.0,36740.0,44960.0
US,Management of Companies and Enterprises,Financial Clerks,31410.0,37480.0,46880.0,48950.0,61440.0
TN,Cross-industry,Management Occupations,46730.0,62560.0,97680.0,131200.0,198120.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Business and Financial Operations Occupations,47310.0,60550.0,78400.0,100210.0,120200.0
US,"Agriculture, Forestry, Fishing and Hunting",Architecture and Engineering Occupations,37930.0,49130.0,76190.0,80020.0,98690.0
US,Finance and Insurance,Grounds Maintenance Workers,23770.0,27390.0,37230.0,47940.0,99270.0
US,Retail Trade,Art and Design Workers,24440.0,29130.0,32280.0,42500.0,60250.0
US,Cross-industry,Financial Specialists,43720.0,59150.0,77300.0,101430.0,140710.0
US,Cross-industry,"Material Recording, Scheduling, Dispatching, and Distributing Workers",29180.0,36070.0,42030.0,55390.0,67230.0
US,Manufacturing,Occupational Health and Safety Specialists and Technicians,41410.0,55100.0,74870.0,96130.0,116910.0
US,Wholesale Trade,Supervisors of Sales Workers,45630.0,59810.0,77380.0,102310.0,155570.0
US,Cross-industry,Computer Occupations,47360.0,62460.0,97430.0,128020.0,163550.0
US,Health Care and Social Assistance,Other Protective Service Workers,27580.0,30910.0,37100.0,45980.0,50110.0
US,Management of Companies and Enterprises,Other Protective Service Workers,29930.0,36590.0,46210.0,62080.0,80620.0
US,"Mining, Quarrying, and Oil and Gas Extraction","Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",38110.0,47120.0,59950.0,75500.0,79020.0
US,Administrative and Support and Waste Management and Remediation Services,Construction and Extraction Occupations,28660.0,31630.0,41780.0,50810.0,73580.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Other Transportation Workers,36090.0,37910.0,47120.0,47890.0,60430.0
MO,Cross-industry,Educational Instruction and Library Occupations,23640.0,33870.0,46920.0,61120.0,80020.0
US,Educational Services,"Sales Representatives, Wholesale and Manufacturing",30410.0,49570.0,75410.0,81060.0,104100.0
ID,Cross-industry,Food Preparation and Serving Related Occupations,17510.0,18480.0,22710.0,28930.0,35810.0
US,Other Services (except Public Administration),"Life, Physical, and Social Science Occupations",36910.0,47400.0,61610.0,82410.0,127990.0
US,Other Services (except Public Administration),"Other Installation, Maintenance, and Repair Occupations",28320.0,33040.0,45920.0,58860.0,72210.0
ND,Cross-industry,"Farming, Fishing, and Forestry Occupations",28380.0,29410.0,36760.0,46180.0,58090.0
MN,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",29390.0,38210.0,52360.0,76920.0,99290.0
UT,Cross-industry,Food Preparation and Serving Related Occupations,18260.0,21870.0,25020.0,29980.0,38300.0
US,Transportation and Warehousing,Motor Vehicle Operators,29750.0,37540.0,47880.0,60470.0,76690.0
WV,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",23540.0,29220.0,37640.0,49220.0,73890.0
US,Transportation and Warehousing,Other Construction and Related Workers,38270.0,48240.0,61370.0,63390.0,80160.0
US,Manufacturing,Other Teachers and Instructors,30470.0,36910.0,49720.0,76680.0,91690.0
US,Health Care and Social Assistance,Air Transportation Workers,62910.0,77540.0,81370.0,99050.0,106230.0
US,Other Services (except Public Administration),Other Educational Instruction and Library Occupations,23240.0,28870.0,31580.0,46700.0,62040.0
US,Finance and Insurance,"Arts, Design, Entertainment, Sports, and Media Occupations",47230.0,60110.0,77240.0,99700.0,129860.0
FL,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",27820.0,35370.0,48070.0,64020.0,98030.0
US,Accommodation and Food Services,Other Construction and Related Workers,22670.0,28820.0,37270.0,38000.0,48610.0
US,"Agriculture, Forestry, Fishing and Hunting",Operations Specialties Managers,53520.0,77370.0,98240.0,126830.0,167920.0
NY,Cross-industry,Sales and Related Occupations,28430.0,29440.0,37410.0,69650.0,127740.0
US,Educational Services,Other Office and Administrative Support Workers,22750.0,28860.0,36570.0,46420.0,54200.0
DE,Cross-industry,Protective Service Occupations,28350.0,31450.0,44870.0,63780.0,90700.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Assemblers and Fabricators,23380.0,37750.0,47780.0,61530.0,73450.0
US,Cross-industry,"Sales Representatives, Services",30460.0,39540.0,60550.0,90100.0,131660.0
CT,Cross-industry,Office and Administrative Support Occupations,29310.0,36900.0,46890.0,59880.0,75760.0
VT,Cross-industry,Business and Financial Operations Occupations,41370.0,50120.0,64650.0,85920.0,103240.0
ID,Cross-industry,"Life, Physical, and Social Science Occupations",31510.0,38980.0,55220.0,77500.0,100530.0
US,Information,Other Educational Instruction and Library Occupations,22970.0,29340.0,60440.0,79580.0,98920.0
US,"Agriculture, Forestry, Fishing and Hunting",Educational Instruction and Library Occupations,22680.0,26000.0,37410.0,46640.0,57300.0
CA,Cross-industry,Architecture and Engineering Occupations,59110.0,76920.0,99830.0,130510.0,166610.0
US,Health Care and Social Assistance,Building Cleaning and Pest Control Workers,22490.0,24800.0,29830.0,36060.0,43720.0
NY,Cross-industry,Protective Service Occupations,30570.0,37540.0,49620.0,77640.0,100890.0
US,Transportation and Warehousing,"Installation, Maintenance, and Repair Occupations",36330.0,46420.0,59770.0,76580.0,95850.0
DC,Cross-industry,Protective Service Occupations,36790.0,48860.0,62080.0,79310.0,126670.0
SD,Cross-industry,Office and Administrative Support Occupations,23860.0,29320.0,36750.0,38880.0,48220.0
WV,Cross-industry,Business and Financial Operations Occupations,31090.0,45140.0,60550.0,79380.0,101340.0
US,Wholesale Trade,Construction and Extraction Occupations,29850.0,36990.0,46730.0,60590.0,78630.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Other Teachers and Instructors,29420.0,37300.0,58600.0,78310.0,99960.0
MO,Cross-industry,Sales and Related Occupations,22380.0,23440.0,29020.0,47060.0,76750.0
HI,Cross-industry,Educational Instruction and Library Occupations,30360.0,38870.0,59840.0,75560.0,94860.0
AL,Cross-industry,Healthcare Support Occupations,17960.0,22440.0,25410.0,29980.0,37630.0
US,Manufacturing,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",28350.0,31320.0,47240.0,47340.0,60050.0
US,Management of Companies and Enterprises,Supervisors of Protective Service Workers,46170.0,60580.0,81260.0,104330.0,133180.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)","Counselors, Social Workers, and Other Community and Social Service Specialists",36630.0,42000.0,54220.0,73310.0,88030.0
US,Administrative and Support and Waste Management and Remediation Services,Law Enforcement Workers,30710.0,36900.0,39820.0,50420.0,73670.0
US,Administrative and Support and Waste Management and Remediation Services,Cooks and Food Preparation Workers,21320.0,24290.0,28570.0,30720.0,36940.0
US,Management of Companies and Enterprises,Financial Specialists,48630.0,61770.0,79270.0,101830.0,130850.0
US,"Arts, Entertainment, and Recreation",Postsecondary Teachers,21550.0,37500.0,61550.0,104520.0,125250.0
AR,Cross-industry,Legal Occupations,29000.0,36760.0,50960.0,80750.0,163170.0
US,Construction,Supervisors of Personal Care and Service Workers,30050.0,38150.0,38150.0,61820.0,78630.0
WA,Cross-industry,Computer and Mathematical Occupations,61200.0,80870.0,127370.0,151960.0,189240.0
US,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",29010.0,37270.0,51190.0,79200.0,122420.0
US,Wholesale Trade,Supervisors of Office and Administrative Support Workers,39900.0,48740.0,61840.0,78540.0,99530.0
US,Information,Social Scientists and Related Workers,36960.0,48350.0,63170.0,100690.0,135170.0
US,Real Estate and Rental and Leasing,Building Cleaning and Pest Control Workers,23420.0,28410.0,31050.0,40990.0,58570.0
US,Cross-industry,Supervisors of Personal Care and Service Workers,28820.0,34330.0,45070.0,58330.0,72840.0
US,Finance and Insurance,Food Preparation and Serving Related Occupations,30150.0,36600.0,41920.0,69300.0,81720.0
US,Utilities,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",61330.0,77750.0,97480.0,102220.0,122460.0
DE,Cross-industry,Personal Care and Service Occupations,22070.0,23340.0,29120.0,38390.0,56820.0
US,Health Care and Social Assistance,"Material Recording, Scheduling, Dispatching, and Distributing Workers",28820.0,30280.0,37560.0,47270.0,59560.0
OH,Cross-industry,Personal Care and Service Occupations,19450.0,22150.0,24710.0,34990.0,47260.0
US,Finance and Insurance,"Entertainers and Performers, Sports and Related Workers",49690.0,74120.0,81740.0,104090.0,130870.0
NV,Cross-industry,Business and Financial Operations Occupations,34050.0,47950.0,62170.0,80700.0,106410.0
US,Health Care and Social Assistance,"Supervisors of Farming, Fishing, and Forestry Workers",35630.0,37240.0,43890.0,47340.0,61980.0
US,Administrative and Support and Waste Management and Remediation Services,"Sales Representatives, Wholesale and Manufacturing",27250.0,34280.0,49410.0,77320.0,102880.0
US,Construction,Community and Social Service Occupations,30670.0,36230.0,46550.0,56070.0,59850.0
US,Cross-industry,Cooks and Food Preparation Workers,19760.0,23450.0,29100.0,33130.0,38320.0
US,Cross-industry,Water Transportation Workers,30490.0,42320.0,62760.0,99340.0,133620.0
US,Administrative and Support and Waste Management and Remediation Services,Printing Workers,23090.0,24560.0,29810.0,37270.0,44680.0
GA,Cross-industry,Legal Occupations,36440.0,47330.0,74780.0,130140.0,206170.0
NJ,Cross-industry,Community and Social Service Occupations,30570.0,42080.0,58580.0,76630.0,97760.0
US,Educational Services,Supervisors of Building and Grounds Cleaning and Maintenance Workers,31000.0,38590.0,48950.0,61730.0,74020.0
NY,Cross-industry,Healthcare Practitioners and Technical Occupations,46660.0,60680.0,80470.0,110530.0,164210.0
MI,Cross-industry,Legal Occupations,38570.0,49260.0,77010.0,123230.0,165450.0
US,Manufacturing,Supervisors of Transportation and Material Moving Workers,38650.0,48520.0,61640.0,77520.0,92900.0
US,Manufacturing,Social Scientists and Related Workers,47470.0,59100.0,128900.0,163560.0,167720.0
US,Educational Services,Architecture and Engineering Occupations,37590.0,50870.0,74620.0,99100.0,126780.0
US,Transportation and Warehousing,Secretaries and Administrative Assistants,27250.0,33330.0,39730.0,48480.0,61160.0
US,Information,Life Scientists,76090.0,120650.0,127690.0,163350.0,177470.0
WI,Cross-industry,Community and Social Service Occupations,30640.0,38430.0,48610.0,61140.0,76280.0
US,Accommodation and Food Services,Architecture and Engineering Occupations,36440.0,46690.0,77500.0,97400.0,99650.0
CT,Cross-industry,Personal Care and Service Occupations,26220.0,28420.0,30000.0,39280.0,59770.0
US,Finance and Insurance,Business Operations Specialists,46980.0,59370.0,76800.0,99040.0,127640.0
US,Accommodation and Food Services,Agricultural Workers,23320.0,28690.0,29950.0,31500.0,46840.0
WA,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",34190.0,44040.0,61970.0,81190.0,116840.0
US,Cross-industry,"Baggage Porters, Bellhops, and Concierges",22660.0,28220.0,30720.0,38320.0,49620.0
WV,Cross-industry,Office and Administrative Support Occupations,22700.0,28560.0,34050.0,42710.0,50410.0
US,Finance and Insurance,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",36590.0,37580.0,52880.0,61400.0,98170.0
US,Cross-industry,Production Occupations,27590.0,30040.0,37710.0,48310.0,62310.0
US,Finance and Insurance,Supervisors of Construction and Extraction Workers,49650.0,63000.0,79350.0,124970.0,190750.0
US,Retail Trade,Food and Beverage Serving Workers,21600.0,23910.0,28820.0,30850.0,37470.0
US,Utilities,"Sales Representatives, Services",38950.0,62110.0,91340.0,120360.0,134190.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)","Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",38000.0,47760.0,60350.0,72650.0,80280.0
US,Construction,Building and Grounds Cleaning and Maintenance Occupations,23890.0,29490.0,36060.0,45090.0,52110.0
US,Management of Companies and Enterprises,Educational Instruction and Library Occupations,29330.0,36590.0,46460.0,62050.0,96100.0
US,Retail Trade,"Textile, Apparel, and Furnishings Workers",22820.0,28350.0,31370.0,37820.0,48050.0
AL,Cross-industry,Management Occupations,46900.0,62790.0,94650.0,127400.0,182160.0
DC,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",49130.0,62840.0,80810.0,124430.0,163700.0
US,Real Estate and Rental and Leasing,Production Occupations,25280.0,29650.0,37550.0,51000.0,70360.0
NH,Cross-industry,Architecture and Engineering Occupations,48810.0,62420.0,80170.0,105560.0,132250.0
MI,Cross-industry,Personal Care and Service Occupations,22540.0,23570.0,28560.0,37290.0,48850.0
US,Cross-industry,Firefighting and Prevention Workers,29070.0,37320.0,50930.0,69650.0,82470.0
UT,Cross-industry,Architecture and Engineering Occupations,37650.0,51980.0,77040.0,99630.0,127110.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Personal Care and Service Occupations,31510.0,46640.0,59380.0,60380.0,62600.0
US,Accommodation and Food Services,Sales and Related Occupations,17730.0,21080.0,23990.0,29650.0,36650.0
MI,Cross-industry,Computer and Mathematical Occupations,39750.0,60370.0,79020.0,101980.0,129400.0
US,Cross-industry,Other Sales and Related Workers,23280.0,28560.0,36590.0,61090.0,101890.0
US,Retail Trade,Healthcare Diagnosing or Treating Practitioners,49200.0,101730.0,127800.0,131980.0,161310.0
MS,Cross-industry,Healthcare Practitioners and Technical Occupations,29320.0,38210.0,59210.0,76690.0,121470.0
AL,Cross-industry,Community and Social Service Occupations,28120.0,36360.0,45520.0,58720.0,64070.0
US,"Agriculture, Forestry, Fishing and Hunting",Supervisors of Building and Grounds Cleaning and Maintenance Workers,34870.0,37870.0,46030.0,61790.0,65340.0
US,"Professional, Scientific, and Technical Services",Postsecondary Teachers,60490.0,60490.0,96790.0,149970.0,180750.0
AL,Cross-industry,"Life, Physical, and Social Science Occupations",37380.0,47540.0,62070.0,81080.0,107970.0
WY,Cross-industry,Computer and Mathematical Occupations,38420.0,48340.0,61870.0,80190.0,102390.0
US,Real Estate and Rental and Leasing,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",31590.0,38020.0,47820.0,60000.0,65400.0
US,Information,Media and Communication Equipment Workers,29120.0,37130.0,49550.0,78070.0,102910.0
US,Administrative and Support and Waste Management and Remediation Services,Healthcare Support Occupations,23160.0,28780.0,30150.0,37460.0,46550.0
ND,Cross-industry,Educational Instruction and Library Occupations,29130.0,37310.0,48650.0,61560.0,77920.0
US,"Agriculture, Forestry, Fishing and Hunting",Production Occupations,27020.0,29360.0,30480.0,37600.0,47370.0
US,Utilities,Computer and Mathematical Occupations,61640.0,78160.0,100690.0,127120.0,151760.0
US,"Arts, Entertainment, and Recreation","Counselors, Social Workers, and Other Community and Social Service Specialists",26200.0,29350.0,36230.0,48260.0,72970.0
OK,Cross-industry,Management Occupations,38150.0,59890.0,83230.0,126600.0,168400.0
US,Wholesale Trade,Other Healthcare Support Occupations,23110.0,30170.0,37680.0,46960.0,59730.0
US,"Arts, Entertainment, and Recreation",Cooks and Food Preparation Workers,22330.0,26520.0,30460.0,36630.0,39830.0
KS,Cross-industry,Architecture and Engineering Occupations,47010.0,60110.0,77310.0,99040.0,126780.0
US,"Arts, Entertainment, and Recreation",Occupational Health and Safety Specialists and Technicians,38000.0,47320.0,60370.0,77480.0,99470.0
DC,Cross-industry,Production Occupations,32590.0,41010.0,62020.0,85950.0,101780.0
MA,Cross-industry,Architecture and Engineering Occupations,55190.0,74130.0,96320.0,126450.0,160840.0
US,Wholesale Trade,"Librarians, Curators, and Archivists",36180.0,39080.0,47350.0,75600.0,98030.0
UT,Cross-industry,Computer and Mathematical Occupations,37680.0,51700.0,78980.0,106190.0,134070.0
US,Information,Secretaries and Administrative Assistants,29930.0,37700.0,47460.0,62800.0,80450.0
OR,Cross-industry,Healthcare Practitioners and Technical Occupations,46910.0,62220.0,95220.0,119530.0,158310.0
SC,Cross-industry,Office and Administrative Support Occupations,23270.0,29010.0,36470.0,46210.0,59540.0
US,Retail Trade,Financial Specialists,39150.0,50240.0,76600.0,101820.0,143410.0
US,Real Estate and Rental and Leasing,Assemblers and Fabricators,29440.0,29680.0,37250.0,47060.0,48980.0
US,Construction,Supervisors of Construction and Extraction Workers,47460.0,58470.0,72600.0,91310.0,107580.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Other Production Occupations,33420.0,37800.0,47700.0,60300.0,77850.0
MA,Cross-industry,Construction and Extraction Occupations,37920.0,48030.0,62070.0,93710.0,120190.0
US,Transportation and Warehousing,Metal Workers and Plastic Workers,38050.0,48340.0,62800.0,80300.0,81050.0
US,Utilities,Healthcare Practitioners and Technical Occupations,59640.0,74820.0,94800.0,101650.0,127770.0
US,Real Estate and Rental and Leasing,Air Transportation Workers,38510.0,78460.0,104000.0,133670.0,158800.0
OK,Cross-industry,Architecture and Engineering Occupations,46640.0,60710.0,78270.0,104120.0,146040.0
US,Wholesale Trade,Art and Design Workers,28660.0,32900.0,38480.0,57030.0,80140.0
US,Finance and Insurance,"Other Installation, Maintenance, and Repair Occupations",29610.0,37260.0,47120.0,60400.0,76150.0
